alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,logVisitsPP_TB,log_ID_p_bldgspace,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines,sigma_f,op_adherencesupportvisit,op_coughtriage,op_diagnosticvisit,op_follow-upvisit,op_monitoringvisit,op_screeningvisit,op_screeningvisit_mch,op_treatmentvisit,op_treatmentvisit_dot,op_treatmentvisit_ltbi,op_treatmentvisit_mdr,op_vaccinations,op_visitforcollectingmedicine,op_visitforinjection
2.14959,-0.454364,-0.0358077,0.106208,0.303709,0.382466,0.19749,-0.162818,-0.368389,0.194145,0.337159,0.0735356,-0.141705,0.17547,-0.187135,0.107554,-0.00598484,0.407712,-0.136139,-0.191099,0.256538,-0.0376512,0.163685,0.127716,0.116014,-0.0468411,0.0646946,0.236359,0.126268,-0.0386496,-0.303568,-0.0702201
2.17855,-0.330144,0.172141,-0.0362582,-0.034481,0.282986,-0.132339,-0.122684,-0.207179,0.13308,0.354145,0.165789,0.018562,0.170754,-0.273886,0.100384,0.0506722,0.394709,0.0058998,-0.157701,0.179869,0.0161006,0.181789,-0.0280377,-0.111623,-0.0250862,-0.0296209,-0.00143846,0.0821728,-0.107595,-0.344877,-0.0438162
1.99859,-0.453281,0.162506,0.102842,0.347833,0.656177,0.324803,-0.178316,-0.22934,0.126811,0.362888,0.086941,-0.0522973,0.115658,-0.0132114,0.0716545,0.162057,0.436163,0.191799,-0.191578,0.149779,0.157186,0.150507,0.00227913,0.171021,-0.0803868,0.00436147,0.0081854,0.269193,-0.0900127,-0.454015,-0.143331
1.78378,-0.260523,0.239703,0.128247,0.189172,0.568975,0.334129,-0.18647,-0.398339,0.126162,0.373974,0.110443,-0.0570805,0.0710296,-0.166932,-0.0209232,0.0908516,0.434732,-0.0278114,-0.0594195,0.30477,0.0701474,0.0865899,0.112763,0.158171,0.0864201,0.165714,0.137473,0.147365,0.072223,-0.0211818,-0.0178816
2.31632,-0.338432,0.189064,-0.214739,0.00627093,0.127925,-0.0931241,-0.125207,-0.303447,0.149562,0.338268,0.198646,-0.00650427,0.116834,-0.320657,0.0526399,-0.0965014,0.398165,0.0361514,-0.214971,0.179573,-0.147863,0.194453,-0.00869683,0.17369,-0.0950316,0.00195195,-0.0490066,0.0247972,-0.13703,-0.311486,-0.14457
2.26469,-0.382264,0.136115,0.0360187,0.151849,0.499329,0.124357,-0.0987922,-0.266523,0.12659,0.346315,0.25117,-0.00401408,0.0284348,-0.801563,-0.0204989,-0.140561,0.449318,-0.0336805,-0.152576,0.234772,0.0380752,0.203793,0.0853163,0.138885,0.0352618,0.040317,0.142616,0.0285693,-0.126828,0.00184815,-0.133303
2.12261,-0.308318,-0.066457,0.0617899,0.270651,0.352034,-0.0453192,-0.124427,-0.328005,0.203991,0.366295,0.288424,-0.0384943,0.330318,-0.288084,0.127999,0.20585,0.452386,-0.0397415,-0.151229,0.174362,0.163089,0.0791089,0.0593389,0.130802,-0.0546968,0.00280497,0.155558,0.321703,-0.0291244,-0.0952528,-0.219589
1.84269,-0.307103,0.0957066,0.322409,0.461168,0.50766,0.25868,-0.13332,-0.407638,0.218008,0.349325,0.133668,-0.0677056,0.17327,-0.196871,0.0338938,0.050419,0.438351,-0.0335753,-0.293864,0.233563,0.170182,0.233958,0.0664952,0.360013,0.091678,0.0814723,0.114702,0.0619262,-0.104723,-0.241997,-0.146759
2.20861,-0.442833,0.130879,0.0439129,0.218765,0.435556,0.0877418,-0.103183,-0.306468,0.137157,0.354537,0.269507,0.0619793,0.0931669,-0.363816,0.152346,0.158551,0.436825,-0.238915,-0.295181,0.232803,0.0278877,0.102189,0.0206829,0.0435322,-0.0217355,0.00858765,0.137364,0.0138414,-0.0461232,-0.204606,-0.107278
2.39996,-0.457474,0.148073,-0.126679,0.0748061,0.140474,0.0613748,-0.119578,-0.29031,0.0823491,0.347641,0.00671952,-0.00161729,0.00178357,0.00519898,-0.0102332,-0.000295638,0.533249,0.100803,-0.1653,0.155867,-0.0182739,0.049496,-0.040763,0.175178,-0.176659,-0.0122561,0.0637591,0.0238402,-0.219803,-0.176066,0.0184642
1.90139,-0.45393,0.202634,0.173274,0.218482,0.444567,0.0692488,-0.220338,-0.215902,0.168598,0.346833,0.155818,0.210912,0.355595,0.0791125,0.307648,0.104515,0.459248,-0.0694943,-0.225124,0.229075,0.0567066,0.11986,0.0452677,-0.0142664,0.0125771,-0.00133613,0.160058,0.151459,-0.0903212,-0.242026,0.0401761
2.05639,-0.383393,0.137719,0.0320398,0.275331,0.314716,-0.050017,-0.157847,-0.261587,0.0963941,0.352914,0.118357,0.174172,0.080473,-0.144442,0.0252395,0.109393,0.366709,-0.00444506,-0.0701546,0.236024,0.0907603,0.206305,0.0982437,-0.0382193,0.0562946,0.0556045,0.0996264,0.121014,-0.0570077,-0.044172,-0.220882
2.1365,-0.393436,0.221582,0.11811,0.112582,0.417197,0.156777,-0.0987953,-0.27866,0.0916332,0.322804,0.0972681,-0.00911527,0.0750586,-0.24443,-0.0196915,-0.0077319,0.417921,0.0441143,-0.254673,0.244599,-0.0080415,0.0389641,0.0323495,-0.070311,-0.0811789,-0.00404202,0.0578111,0.0843183,-0.121874,-0.23499,-0.0188977
1.89613,-0.291594,0.235027,0.136803,0.356291,0.540668,0.372862,-0.230861,-0.233908,0.156862,0.351089,0.095955,0.0230568,0.11941,-0.190255,0.0853408,-0.0895155,0.377179,-0.194809,-0.131908,0.2115,-0.0609295,0.0730577,-0.0209715,0.0597596,-0.0715594,0.0253324,-0.00312724,-0.0690117,-0.1198,-0.0144886,-0.0219767
1.99881,-0.397418,0.179498,0.291535,0.515205,0.430286,-0.132263,-0.144655,-0.229248,0.187709,0.365946,0.0832879,-0.00767122,0.174466,-0.132342,0.00131047,0.0190424,0.37202,-0.0269013,-0.271046,0.16617,0.0611811,0.0825963,0.0506694,0.155993,-0.066976,-0.0296393,0.129132,0.173499,-0.118305,-0.185713,-0.215098
2.01386,-0.422741,0.0605044,0.0539459,0.227595,0.353784,0.383356,-0.188353,-0.208213,0.128688,0.363216,0.143724,0.0936883,0.271015,-0.278802,0.139753,-0.0434553,0.415666,0.0896936,-0.208832,0.311766,0.14325,0.261819,0.144693,0.357108,-0.0122574,0.046922,0.288315,0.410163,-0.0540554,-0.34074,0.0163393
1.8464,-0.312297,0.0277265,0.259761,0.388122,0.381377,0.310405,-0.168273,-0.163206,0.171438,0.361747,0.283916,0.13724,0.336056,-0.073329,0.292659,0.196357,0.43462,-0.105428,-0.13961,0.245824,-0.0939114,0.223699,0.0964686,-0.0711072,0.0169636,0.0593959,0.153927,0.155932,-0.0703165,0.0804546,0.0258288
2.06818,-0.349289,0.207098,0.217237,0.171439,0.533296,0.0184172,-0.104449,-0.25542,0.118053,0.372887,0.19679,-0.19624,0.0840398,-0.361935,0.109752,0.0209743,0.380054,-0.0105676,-0.246964,0.177379,0.130628,0.268676,0.0195049,-0.0276883,-0.0531368,0.0255906,0.148128,0.0241521,-0.101079,-0.10056,-0.165033
1.84399,-0.211895,0.377485,0.230657,0.294007,0.524916,-0.136438,-0.0965603,-0.432795,0.173012,0.374663,0.175406,-0.216651,0.136193,-0.255507,0.0592091,0.107939,0.418983,-0.156865,-0.230229,0.132566,-0.17427,0.0148063,0.0166097,0.128825,-0.0647199,-0.0696618,0.0346461,0.224211,-0.0928647,-0.095813,-0.0266023
2.45131,-0.463635,0.225959,-0.0969648,-0.145416,0.0906572,-0.430495,-0.108422,-0.273299,0.111871,0.377718,0.0471894,-0.0368518,0.0296761,-0.0337972,0.00587133,0.0327406,0.429787,-0.141478,-0.205846,0.182255,0.316533,0.0609707,-0.0579727,-0.114545,-0.0787676,-0.104336,0.0893981,0.228303,-0.216378,-0.0970433,-0.134075
2.5431,-0.40609,-0.0279762,-0.152566,0.0378496,0.083963,0.105463,-0.0718116,-0.353526,0.104441,0.365065,0.0474402,0.0875775,-0.0528491,0.022451,-0.0852512,-0.0774464,0.417099,0.106876,-0.147021,0.125127,0.0626279,0.0436204,-0.00478998,0.0908728,-0.149895,-0.11081,0.0607205,0.189111,-0.172367,-0.34444,-0.284077
2.40384,-0.557863,0.15177,-0.0599864,-0.0179603,0.410834,-0.0265258,-0.159105,-0.346257,0.183377,0.361187,0.113096,-0.0388257,-0.029948,-0.174858,0.0276973,-0.113997,0.415232,-0.229134,-0.12489,0.145646,0.0327501,0.186794,0.0163316,0.0164108,-6.99247e-05,-0.052882,0.113658,0.111685,-0.112758,-0.108362,0.0328023
2.24302,-0.403483,0.0280864,-0.161673,0.127026,0.3632,0.08623,-0.116516,-0.290202,0.100727,0.342541,0.112772,0.12067,0.065876,-0.244763,0.0156793,0.0824191,0.418547,0.173511,-0.250888,0.137083,0.106403,0.0822359,-0.00685381,-0.183477,-0.0236371,-0.0770778,0.0202676,0.034647,-0.0410828,-0.0316714,-0.107984
2.27841,-0.399987,0.277889,-0.116708,-0.0252846,0.073605,-0.365013,-0.0807869,-0.432098,0.0976255,0.363864,0.101903,-0.0790067,-0.171946,-0.237023,-0.0492461,-0.0644586,0.400609,0.109512,-0.215812,0.299502,0.339464,0.262283,0.144434,-0.171062,0.0507768,0.0923317,0.149293,0.012672,-0.0431137,-0.260245,-0.0209303
2.43836,-0.391034,0.250429,-0.164667,0.00348116,-0.00852719,-0.40159,-0.108044,-0.257165,0.133921,0.353038,0.0776013,-0.020613,0.106161,-0.100547,0.0249258,-0.159574,0.458052,0.0241019,-0.131279,0.182536,-0.00570523,0.0720696,0.0602608,0.0709437,-0.105516,-0.0335031,0.118417,0.153341,-0.128007,-0.0214505,0.0240554
2.39564,-0.362539,0.175787,-0.0605554,-0.213896,-0.0316139,-0.461142,-0.0666251,-0.348384,0.12405,0.34586,0.126849,-0.170594,0.0262266,-0.178058,-0.163074,0.0129553,0.496853,0.104825,-0.107086,0.267426,-0.0293142,0.119336,0.106186,0.0126635,0.0385216,0.00579972,0.0846513,-0.0307745,-0.0645202,0.0470476,-0.0690887
2.34544,-0.507957,0.109602,-0.132756,-0.0230682,0.0429634,-0.0660679,-0.160759,-0.324115,0.177914,0.349643,0.119511,0.140122,0.0623554,-0.102051,0.155679,0.0106826,0.395024,0.0395972,-0.132763,0.181179,-0.193294,0.0919416,0.0932906,0.0162731,-0.0213629,0.0162417,0.116695,-0.0572655,-0.164516,-0.0169368,-0.11465
2.4639,-0.509748,0.133122,-0.155136,-0.221062,-0.0488676,-0.445292,-0.142522,-0.313741,0.110728,0.349878,0.0836385,0.11183,-0.02491,-0.157923,0.027123,0.106779,0.434767,-0.0318275,-0.129775,0.27142,-0.0161414,0.121217,0.153794,0.146771,-0.0796993,0.0135363,0.139649,0.0762292,-0.152915,-0.163392,0.0338376
2.29008,-0.556057,0.026713,-0.043071,-0.00492779,0.298453,-0.417565,-0.0801205,-0.287485,0.114263,0.363683,0.151128,0.0788503,0.26585,-0.320599,-0.0170892,0.15762,0.42034,0.0608124,-0.151974,0.2147,0.238264,0.158985,0.0292138,0.247016,0.081547,-0.0173633,0.0438729,0.254041,-0.0112133,-0.11052,0.0872737
2.04521,-0.283486,0.213035,0.0381947,0.0730325,0.121143,0.0143849,-0.158451,-0.225133,0.167865,0.361775,0.167679,0.0206322,0.287637,-0.111855,0.0923634,0.140125,0.43208,-0.0167532,-0.199754,0.0925929,0.0661121,0.0681783,0.0112768,0.137629,-0.0679199,-0.0663412,0.0803024,-0.0793482,-0.23668,-0.21848,-0.0615472
2.11776,-0.271843,0.123461,0.281991,0.00211856,0.220043,-0.39656,-0.0287423,-0.361948,0.117221,0.337655,0.302347,-0.308691,0.384826,-0.410567,0.0176363,0.20403,0.373796,0.0882785,-0.147534,0.272854,0.185007,0.150671,0.0920009,0.106128,0.0154478,0.00330263,0.136823,0.0983698,-0.061012,-0.184819,-0.131937
1.9319,-0.337717,0.16453,0.0217314,0.294834,0.562293,0.121551,-0.149663,-0.234738,0.11662,0.346114,0.06852,0.151534,0.0701069,-0.00769349,-0.0123191,0.0443722,0.40567,0.0268703,-0.0657613,0.181799,0.00359927,0.19487,0.0700682,0.147805,-0.0121661,-0.00613808,0.046298,0.156294,-0.0715757,-0.226787,-0.0460877
1.82582,-0.313844,0.0209157,0.239079,0.210641,0.354678,0.0941949,-0.149413,-0.170368,0.132698,0.350588,0.284228,0.194899,0.499859,-0.103053,0.00399284,0.232459,0.400642,0.081598,-0.118349,0.304271,0.456959,0.312242,0.20684,0.22155,0.0626842,0.0829175,0.202705,0.414687,0.0238801,-0.0476131,-0.136783
1.77773,-0.269423,0.180452,0.37472,0.465575,0.516439,0.142578,-0.129679,-0.259287,0.136955,0.371203,0.205929,-0.026712,0.307948,-0.190438,0.0892946,0.263987,0.356503,-0.0764598,-0.145459,0.158984,-0.0138604,0.0643141,0.0648218,-0.0912864,-0.0650079,0.0330641,0.102492,0.0875221,-0.12852,-0.163584,0.0475621
1.74783,-0.125006,0.123718,0.314568,0.378881,0.557958,0.501395,-0.185818,-0.182444,0.0796777,0.352944,0.185337,-0.0585697,0.359041,-0.210465,0.181442,-0.087317,0.452068,-0.104162,-0.185978,0.188522,0.0822022,0.23715,0.0228515,0.167515,-0.00847519,0.100369,0.0536329,-0.0815651,-0.116732,-0.0664603,-0.165618
1.86551,-0.327408,0.275295,0.179571,0.188749,0.487137,0.182042,-0.193913,-0.237992,0.0292738,0.356311,0.16933,0.0793255,0.148862,-0.344491,0.114315,-0.0454151,0.419801,0.0583825,-0.051082,0.319784,0.0837406,0.296902,0.230492,0.207147,0.0762973,0.15892,0.216675,0.0598538,0.0387527,-0.0502823,0.0578103
1.86242,-0.4073,0.143687,0.25087,0.489209,0.553307,0.425328,-0.214602,-0.344376,0.125989,0.35192,0.26875,0.0838768,-0.137747,-0.255531,0.143879,-0.00246171,0.456842,-0.0802214,-0.115575,0.297803,0.0840484,0.289437,0.0748685,0.141548,0.0369295,-0.0222656,0.139907,0.247458,-0.0928193,-0.187727,-0.0907821
1.87832,-0.308864,0.255289,0.309852,0.515564,0.58289,0.264015,-0.169172,-0.223992,0.115772,0.369372,0.290212,-0.00923618,0.088796,-0.599095,-0.257465,-0.133732,0.452802,-0.0119312,-0.201308,0.274877,-0.174795,0.261377,0.0959479,0.317949,0.00853497,0.00882331,0.161162,0.155686,-0.0827665,-0.0941166,-0.166067
2.09566,-0.257157,0.109535,0.0244873,0.363402,0.671395,0.227716,-0.153918,-0.291512,0.150587,0.362188,0.176322,-0.0073933,0.0723342,-0.223112,0.0237613,-0.0776148,0.436762,-0.192746,-0.237966,0.216951,0.151384,0.121847,0.0431449,0.242646,0.00850471,0.0152509,0.0787027,0.220632,-0.101467,-0.152352,-0.125837
2.10323,-0.490571,-0.0375675,0.127853,0.215469,0.466188,-0.000878153,-0.148674,-0.246122,0.186706,0.346907,0.394911,-0.00921072,0.376905,-0.258356,0.202963,0.172532,0.384299,0.0322778,-0.245321,0.284897,-0.083566,0.0835531,0.0405392,0.0194977,-0.000305744,0.00230021,0.107028,0.104894,-0.0340411,0.0879483,-0.015499
2.07786,-0.325137,0.0211675,0.161853,0.228035,0.503516,0.0331723,-0.138998,-0.282808,0.0986193,0.335512,0.135541,0.118749,0.0152155,-0.311609,0.130414,0.0666434,0.404178,-0.0152279,-0.317236,0.0819115,-0.157859,0.103938,-0.0157101,0.204854,-0.0733514,-0.0358592,0.101338,0.0677337,-0.207127,-0.272396,-0.291862
2.32033,-0.34877,-0.0280189,-0.00161868,0.283688,0.356624,0.156835,-0.213291,-0.313598,0.150141,0.371217,0.075806,0.07059,-0.0812851,-0.135655,-0.0532899,-0.114214,0.439473,-0.243006,-0.297727,0.0839919,-0.0711578,0.0628612,-0.112149,-0.039626,-0.0232698,-0.130894,-0.0323196,-0.0398922,-0.236317,-0.254058,-0.138037
2.35202,-0.249068,0.227592,-0.292924,-0.164488,0.129422,-0.451385,-0.0779076,-0.399997,0.15409,0.342809,0.190206,-0.0424113,-0.0584394,-0.373552,0.116169,0.047848,0.434946,-0.0888927,-0.283162,0.187312,0.216198,0.176893,0.00119697,-0.00332733,-0.0881795,0.0019199,-0.0257988,0.162943,-0.197967,-0.325058,-0.259262
2.52054,-0.387414,0.194195,-0.276454,-0.466358,-0.355074,-0.565448,-0.00932113,-0.386318,0.0926783,0.358852,0.252736,0.0452404,0.141833,-0.162018,0.238642,0.118344,0.486711,-0.00997603,-0.153831,0.236585,-0.0943609,0.220606,-0.0142005,-0.111771,-0.092161,-0.0217704,0.0925986,0.271252,-0.0668175,-0.0829266,0.00203759
2.6642,-0.592731,-0.0917224,-0.283962,-0.158225,0.0535274,-0.0386692,-0.114409,-0.408025,0.130193,0.337584,0.131525,0.0915942,0.219389,-0.257065,0.123007,0.172154,0.398504,0.00712716,-0.291737,0.0795376,0.0147284,0.0590316,-0.064258,0.1254,-0.13169,-0.103254,0.125014,0.100242,-0.154144,-0.421819,-0.132089
2.57568,-0.502709,0.292105,-0.053098,-0.147201,0.0708094,-0.171142,-0.0622083,-0.270499,0.141943,0.340986,0.240784,-0.125515,0.0100014,-0.502933,-0.0420274,-0.0391143,0.370885,-0.488322,-0.322443,0.0963048,-0.0296419,0.0577096,0.0235442,0.087508,-0.162522,-0.0782858,-0.0447431,-0.0385309,-0.139173,-0.189488,-0.164789
2.52887,-0.47555,0.197875,0.00703908,-0.112148,-0.133588,-0.422313,-0.0508099,-0.35651,0.188666,0.349932,0.0859279,0.0188243,0.0866753,-0.0695663,0.0284303,0.151215,0.471493,-0.192043,-0.276024,0.085253,0.0241022,0.0532425,-0.136573,-0.167901,-0.223251,-0.206111,-0.00330867,0.0755434,-0.193328,-0.385487,-0.348911
2.57444,-0.63812,-0.0670073,-0.140513,-0.0340193,0.340652,-0.348159,-0.0923139,-0.273189,0.169576,0.346258,0.203808,-0.0372916,0.172745,-0.3006,0.0423678,-0.0707478,0.381079,0.0992991,-0.0797435,0.212626,-0.0475291,0.17122,0.0801233,0.0374207,-0.000298598,0.0270488,0.0445885,-0.058165,-0.152779,-0.013862,-0.0316028
2.75886,-0.462477,0.00498094,-0.191857,-0.343961,-0.0466238,-0.852571,-0.00750687,-0.425184,0.206823,0.348487,0.155998,-0.39198,0.253127,-0.390683,0.065986,0.108805,0.455477,-0.0941491,-0.291841,0.166818,0.0319218,0.197201,0.0750423,-0.0623049,-0.0500561,0.0815525,0.0358367,-0.0124624,-0.174177,-0.0788483,-0.12065
2.61022,-0.531782,0.0136561,0.0183585,-0.0367475,-0.109728,-0.275432,-0.0633732,-0.278981,0.15113,0.356001,0.0705095,-0.0456728,0.110653,-0.137963,0.0756312,-0.0879503,0.416135,-0.187776,-0.222529,0.135891,-0.0673751,0.0660529,-0.0225617,-0.00649349,-0.0856377,-0.0451527,0.088778,0.0459401,-0.162411,-0.0259399,-0.314329
2.50699,-0.37472,0.290106,-0.319362,-0.43838,-0.16338,-0.922285,-0.0128256,-0.424781,0.0744089,0.361828,0.149744,-0.23523,-0.182105,-0.325198,-0.0429716,0.165081,0.545446,-0.179653,-0.145851,0.265026,-0.21742,0.149749,0.140756,-0.00236028,0.0485571,0.0427238,0.151484,0.0933461,-0.0843212,-0.0686676,0.0209938
2.29614,-0.454939,0.120969,-0.0852622,0.0662886,0.261067,-0.24688,-0.145073,-0.243654,0.16412,0.357827,0.0574065,0.0681439,0.103159,-0.131179,0.0348762,-0.0175948,0.442261,-0.00618443,-0.118393,0.180042,-0.538423,0.0992728,0.0703168,0.140894,-0.0725221,-0.02743,0.0601848,0.201793,-0.157615,-0.487822,-0.080759
2.26521,-0.373443,0.0421499,0.00428008,0.0904205,0.252592,0.028844,-0.162858,-0.263067,0.144583,0.348821,0.352727,-0.051432,0.256143,-0.164556,-0.12852,0.0609114,0.449068,-0.0377448,-0.255576,0.242554,-0.179965,0.137553,0.038534,0.209845,-0.164767,-0.0545586,0.0719678,0.0280627,-0.146001,-0.394855,0.00644846
2.09542,-0.41302,0.161235,-0.168758,0.108544,0.20239,-0.451175,-0.112218,-0.175789,0.191704,0.35452,0.237051,0.31843,0.483072,-0.22408,0.122014,0.218724,0.439353,-0.0331502,-0.224436,0.138535,0.0448508,0.119997,0.0327869,0.0666815,-0.0238204,-0.0695123,-0.047784,0.0573948,-0.126246,-0.0855082,-0.0136177
1.65372,-0.371956,0.366193,0.32326,0.226953,0.50267,0.268433,-0.241177,-0.250592,0.197297,0.369209,0.0924717,0.0501555,0.106284,-0.0913586,0.102487,0.0746997,0.428884,-0.182202,-0.0616815,0.355549,-0.0032276,0.284486,0.166098,0.0140044,0.128911,0.160546,0.273743,0.318293,0.0172963,0.164874,-0.038145
2.18674,-0.366851,0.00865093,0.201365,0.0802459,0.439608,0.256713,-0.144109,-0.325144,0.181242,0.352581,0.161929,-0.154886,0.256454,-0.323172,0.232362,0.0542219,0.441877,-0.0101164,-0.107707,0.245439,-0.015588,0.149635,0.054459,-0.0205473,0.0573648,-0.0359758,0.127031,0.175044,-0.0385016,-0.0959951,0.00567998
2.19788,-0.350098,0.182908,0.124046,0.117166,0.129332,-0.0272357,-0.150711,-0.209493,0.12517,0.352757,0.312113,0.00153098,0.262561,-0.293617,0.120514,-0.0910637,0.409467,0.118521,-0.263887,0.232788,0.0861245,0.133018,0.0774919,0.143249,0.0559244,-0.00390231,0.0299727,0.0189679,-0.0517545,-0.154737,0.0479949
1.90491,-0.308852,0.142942,0.085739,0.289342,0.357321,0.102592,-0.127615,-0.250022,0.171658,0.34327,0.185536,0.0378168,0.171882,-0.147792,0.0433732,0.219618,0.393365,-0.105195,-0.213076,0.252114,0.143326,0.0754557,0.0742546,-0.0667373,-0.00390392,0.0590906,0.0892843,0.107169,-0.10729,-0.0621517,-0.0794494
2.19741,-0.270777,0.170429,0.110661,-0.0287319,0.297066,-0.00659911,-0.10662,-0.288759,0.0942925,0.355126,0.107865,0.0481154,0.212556,-0.0422481,-0.0602054,0.14197,0.430671,0.070619,-0.325106,0.111615,-0.0171423,0.00301341,-0.0923479,0.0577339,-0.168263,-0.088157,0.0542846,-0.0112163,-0.261697,-0.396059,-0.204336
1.86645,-0.298413,0.106089,0.235112,0.339917,0.428969,0.0959971,-0.145291,-0.235248,0.136346,0.3556,0.185912,0.110537,0.307465,-0.0330006,0.269198,0.10716,0.410726,-0.309602,-0.313274,0.126177,-0.19639,0.103789,-0.00664898,-0.0835661,-0.0713319,-0.116665,0.0926199,0.22828,-0.193479,-0.313429,-0.225108
1.79866,-0.358309,0.370127,0.250766,0.401689,0.476973,0.325158,-0.183757,-0.292798,0.12179,0.340214,0.0889614,-0.0224169,-0.00223327,-0.122062,0.0925609,0.0576193,0.497829,-0.0184188,-0.231573,0.224164,0.2458,0.217252,0.0709684,0.0445044,-0.0188664,0.11366,0.167817,0.218559,-0.0350824,-0.0894194,-0.0068109
2.0678,-0.277418,0.207485,-0.0415929,0.161451,0.274384,-0.278409,-0.110568,-0.3272,0.172443,0.329421,0.155084,-0.0851356,0.17388,-0.0674891,0.0301744,0.0410159,0.389654,0.0670344,-0.270941,0.204601,0.456229,0.215498,0.103861,-0.0870183,0.0268397,0.0200808,0.0596633,0.180745,-0.0552653,-0.336251,-0.100357
1.87829,-0.325409,0.382235,0.293739,0.225551,0.426054,0.250777,-0.154687,-0.329828,0.0487079,0.35885,0.0227951,0.0536616,0.000218364,-0.0151611,0.0199191,0.00835355,0.447099,-0.0787799,-0.140995,0.181271,-0.400309,0.0724826,0.037007,-0.181241,0.0427784,-0.0864136,0.0670316,0.0592895,-0.0822313,-0.24994,-0.178234
2.15777,-0.38492,0.280665,-0.0893072,0.129349,0.0451489,-0.491944,-0.0519576,-0.359945,0.157704,0.35451,0.120831,0.0100047,0.120778,-0.156698,0.0629636,0.230667,0.439938,0.0358783,-0.275457,0.173471,0.0642269,0.0413017,0.0708874,0.0723332,-0.089814,0.0307377,0.10277,-0.000554049,-0.198671,-0.15762,-0.0785068
2.21125,-0.364982,0.073713,0.134185,0.081738,0.504546,0.00701132,-0.0958252,-0.343223,0.124778,0.361254,0.199864,-0.0882329,-0.076268,-0.344734,0.072926,0.0233001,0.369282,-0.268462,-0.220312,0.182985,0.0708768,0.11797,0.0793489,0.113317,0.0366189,-0.0450115,0.0945282,0.25592,-0.137259,0.050006,0.00870869
2.12919,-0.379492,-0.00214416,0.115769,0.188288,0.451252,0.129832,-0.206566,-0.3257,0.153689,0.343904,0.130638,-0.212504,0.0132331,-0.207879,0.160761,-0.0336902,0.401412,-0.116255,-0.144243,0.241029,0.086785,0.220703,0.11789,0.00534739,-0.0490785,0.0160364,0.134734,0.321151,-0.130259,-0.149042,-0.365014
2.08905,-0.324959,0.175977,0.205673,0.206017,0.533772,0.301362,-0.232601,-0.219859,0.170393,0.355994,0.317953,-0.0573993,0.128288,-0.269327,0.154821,-0.221356,0.4205,0.0392021,-0.0944491,0.153792,0.0333661,0.129183,0.0579664,0.109933,-0.0487691,0.0831269,-0.0121484,0.227984,-0.134986,0.0399331,-0.147165
2.00866,-0.208281,0.293362,-0.0899356,0.0782191,0.201852,-0.166912,-0.168871,-0.299116,0.169693,0.371913,0.0759543,-0.05389,0.0960789,-0.0977553,0.114645,-0.00461992,0.383545,-0.162232,-0.232271,0.107904,0.269895,0.0573852,-0.00440729,0.287104,-0.0188647,-0.0607729,0.118464,0.317559,-0.113324,-0.0170875,-0.0597184
2.26739,-0.352434,0.292721,-0.265864,-0.126016,0.302412,-0.595228,-0.076606,-0.326773,0.106417,0.36909,0.258562,-0.104988,0.141043,-0.418946,0.0865566,0.159515,0.378351,-0.0633619,-0.224215,0.172236,-0.212532,0.168094,-0.0187633,0.108019,-0.075376,-0.0381826,-0.0269206,0.141113,-0.0717701,-0.0726846,-0.0263406
2.41807,-0.312589,0.343145,-0.116031,-0.00764365,0.220388,-0.494607,-0.104078,-0.319597,0.113144,0.34549,0.203021,-0.210662,-0.0887629,-0.578473,-0.174233,-0.209415,0.388856,-0.103247,-0.303603,0.144881,-0.121983,0.190727,0.00731856,-0.00458112,0.0305538,-0.163074,-0.0474152,0.108566,-0.0813787,-0.141688,0.104564
2.49949,-0.413206,0.0672775,-0.469697,-0.0594027,-0.114447,-0.526739,-0.0876178,-0.472466,0.225574,0.348451,0.124779,0.213335,0.035452,-0.113316,0.203722,0.102465,0.420666,0.130741,-0.308027,0.203663,-0.0999699,0.161386,0.00211251,0.212993,0.0663284,-0.0360286,0.0128791,-0.0369215,-0.0187032,-0.492708,-0.0238544
