alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,logVisitsPP_TB,log_ID_p_bldgspace,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
2.06318,-0.189845,0.150166,-0.0560004,0.322735,0.256494,0.045826,-0.141725,-0.253668,0.123386,0.551457,0.167649,-0.0980042,0.196802,-0.113017,0.0261989,0.048184
1.91038,-0.311933,0.304715,-0.0672664,0.0884005,0.292205,-0.184892,-0.115252,-0.441268,0.143141,0.627642,0.275393,0.139242,0.260682,-0.112054,0.314882,0.216006
2.02615,-0.282794,0.0595978,0.0871149,0.56739,0.54751,0.522834,-0.204266,-0.206233,0.207043,0.545509,0.190875,-0.0307662,0.16688,-0.200076,-0.00961715,-0.228361
2.183,-0.488071,-0.129855,0.22521,0.452728,0.58318,0.40972,-0.180716,-0.119231,0.158763,0.551721,0.106766,-0.0189049,0.123365,-0.259268,-0.147315,-0.0943153
1.98356,-0.34795,0.0279985,0.254421,0.459385,0.483868,0.471836,-0.151315,-0.311374,0.0510762,0.576956,0.0611375,-0.00813116,0.0481188,-0.0675856,-0.0878919,-0.00239868
1.94147,-0.268061,0.118537,-0.0424537,0.342045,0.477232,0.402679,-0.204697,-0.344868,0.124273,0.579518,0.213839,0.0855136,-0.116335,-0.309962,0.24065,0.0207026
1.91239,-0.381364,0.0837813,0.224124,0.609307,0.747337,0.456258,-0.166445,-0.311072,0.136305,0.544151,0.127832,0.100743,0.0304511,-0.19267,0.131119,-0.00907678
2.52565,-0.54583,0.0287913,-0.372537,0.0444233,0.0556055,-0.00352196,-0.109375,-0.460951,0.156676,0.581978,0.0662258,-0.0443917,-0.019994,-0.106015,0.0496471,0.0539514
2.34393,-0.396945,-0.314954,0.12344,0.377838,0.517878,0.307829,-0.128019,-0.287051,0.178041,0.578602,0.130408,0.0805809,0.223219,-0.411268,0.138717,-0.00798327
1.70766,-0.359893,0.000251619,0.573183,0.728371,0.881541,0.826233,-0.0227444,-0.339761,0.175256,0.568545,0.530924,-0.0945814,0.21672,-0.577171,0.140523,0.344949
2.02246,-0.427574,0.126766,0.266658,0.449533,0.508568,0.231331,-0.105378,-0.279852,0.16191,0.562856,0.151105,-0.100426,0.0552973,-0.359294,0.00265847,-0.0877597
2.13625,-0.405761,0.0540973,0.258062,0.496457,0.531484,-0.138359,-0.124888,-0.185749,0.159666,0.566771,0.179221,0.0471741,0.174085,-0.414838,-0.00125129,-0.0793704
1.96791,-0.326306,0.122183,0.0563661,0.363574,0.521108,0.0832715,-0.12949,-0.315064,0.137157,0.508702,0.100773,0.0748305,0.0876702,-0.130464,0.0308686,0.139339
2.42036,-0.599242,0.0155941,-0.00630962,0.0749889,0.475159,0.0771302,-0.126643,-0.38069,0.0958749,0.523222,0.230292,-0.142364,0.105081,-0.530439,0.0291311,0.15356
2.13777,-0.208946,0.129365,-0.256297,0.369345,0.348135,-0.0310542,-0.135211,-0.176459,0.148938,0.632531,0.14944,-0.0429483,0.135669,-0.208733,-0.159928,0.00948263
1.99709,-0.412576,0.0897816,0.196216,0.513758,0.739207,0.457332,-0.227617,-0.169521,0.232257,0.700292,0.128255,0.103706,0.171748,0.00627237,0.149718,0.0222221
2.37235,-0.753652,-0.103421,0.453537,0.3067,0.32119,0.313099,-0.114651,-0.204426,0.117068,0.605824,0.195991,-0.0795818,0.128069,-0.461467,0.0154395,-0.148868
2.4505,-0.623098,0.0597156,0.061579,0.15334,0.39746,-0.185658,-0.0924593,-0.261758,0.141389,0.50073,0.341904,-0.0546869,0.296376,-0.524654,0.0863245,-0.0541104
2.00341,-0.366174,0.203698,0.0963839,0.346053,0.578023,0.232085,-0.142012,-0.29898,0.143044,0.54433,0.136972,-0.0210145,0.07916,-0.444142,0.157791,-0.0177989
2.03626,-0.369839,0.0423544,0.0649914,0.608353,0.533434,0.526641,-0.215716,-0.358949,0.136038,0.601669,0.0417833,0.00250774,0.0243433,-0.0552412,-0.0105361,-0.0321397
1.86129,-0.30446,0.0556888,0.391534,0.396726,0.480955,0.628688,-0.150493,-0.181636,0.151187,0.54066,0.30407,0.0335446,0.223372,-0.365136,0.325028,0.110184
2.19216,-0.467043,-0.0116217,-0.157403,0.160553,0.334741,0.373608,-0.113127,-0.261151,0.118924,0.542732,0.40744,0.423816,0.240256,-0.24049,0.269495,0.196549
2.00718,-0.319917,-0.0136163,0.252034,0.482597,0.538082,0.0652726,-0.0907813,-0.276517,0.189822,0.545706,0.190815,0.129511,0.317843,-0.383172,0.289158,0.0537859
2.29147,-0.403942,-0.453904,0.140528,0.819121,0.54299,0.1535,-0.183615,-0.279246,0.180142,0.622071,0.0292337,-0.0205616,-0.0126933,-0.0120837,0.0029491,-0.0104708
2.30519,-0.577876,0.0209397,0.0359779,0.253394,0.573232,0.250158,-0.140847,-0.253661,0.14967,0.513962,0.16191,0.100679,0.0983135,-0.274167,-0.0128845,-0.0162098
2.38401,-0.576066,0.161319,0.302585,0.368915,0.400689,-0.288795,-0.0750493,-0.426305,0.139738,0.538515,0.200332,-0.120828,-0.100713,-0.311485,-0.1813,0.167913
1.83562,-0.202559,0.180546,0.281068,0.756133,0.47292,0.122274,-0.1643,-0.27431,0.174571,0.561916,0.238079,-0.00125011,0.254535,-0.257075,0.00663762,0.111687
1.90632,-0.217939,-0.0563091,0.321554,0.695624,0.744087,0.504607,-0.132713,-0.169351,0.207911,0.60423,0.203962,-0.11412,0.531703,-0.463968,-0.0375731,-0.046437
2.50537,-0.534435,-0.108636,0.0684996,0.472846,0.500916,0.0762649,-0.142092,-0.222154,0.196022,0.555167,0.255698,-0.239871,-0.00917535,-0.467104,-0.187306,-0.280599
2.25443,-0.583982,-0.117865,0.210725,0.416157,0.536456,0.575479,-0.210689,-0.362774,0.205523,0.612989,0.0939083,0.0793677,0.0611684,-0.0214501,0.0224564,-0.0346875
1.56798,-0.129244,0.370632,0.435475,0.638698,0.75745,0.22291,-0.212347,-0.204573,0.151192,0.533595,0.312462,-0.0231037,0.0715492,-0.298118,0.0441368,0.160904
2.19227,-0.272423,-0.150173,0.278388,0.619754,0.571185,0.309167,-0.0755384,-0.316001,0.219635,0.552262,0.250522,-0.301855,0.088297,-0.366347,0.0534609,-0.00429548
2.2794,-0.331282,-0.0936112,-0.0796501,0.28412,0.359633,0.00720566,-0.237768,-0.398798,0.186377,0.571472,0.0880725,-0.0333528,-0.1386,-0.0552818,0.00959459,0.0254481
1.90601,-0.417028,0.0586334,0.295819,0.421972,0.772151,0.817072,-0.176003,-0.336739,0.0519972,0.658291,0.0226878,0.001465,-0.0250442,0.00279588,-0.0130119,0.0402978
2.0167,-0.462783,0.15134,0.112922,0.613589,0.478187,0.0823697,-0.109352,-0.234363,0.138162,0.609837,0.246435,0.128476,0.162617,-0.535869,0.132362,0.0333323
1.99333,-0.585704,0.202445,0.49166,0.198605,0.676353,0.137813,-0.0170018,-0.363843,0.0724885,0.596744,0.506255,-0.116537,0.150898,-0.353815,0.013138,0.511693
2.10251,-0.354604,-0.0862211,0.285746,0.566648,0.408175,0.281641,-0.137191,-0.377331,0.236745,0.61196,0.199038,-0.0512219,0.117089,-0.185047,-0.104249,-0.0172942
2.13356,-0.476767,-0.147859,0.200541,0.481013,0.761111,0.700539,-0.193333,-0.314983,0.155826,0.562206,0.140182,0.0812904,0.0861531,-0.0534893,0.0222387,-0.00221468
1.90276,-0.321829,0.218323,0.08717,0.539698,0.542131,0.65574,-0.233152,-0.208345,0.123639,0.552013,0.0844965,0.0032478,0.0534081,-0.105684,-0.0107634,-0.0552199
2.27686,-0.453932,-0.184076,0.262478,0.45163,0.569765,0.18002,-0.0282984,-0.414262,0.192381,0.519237,0.39993,-0.25213,0.128104,-0.362143,0.292437,0.358545
2.36508,-0.241625,-0.0778183,-0.150308,0.213681,0.397651,0.00433145,-0.183119,-0.510101,0.144707,0.558081,0.075261,-0.0721238,-0.0246044,-0.0443334,0.0588094,-0.0224306
1.93882,-0.385132,0.0092158,0.442872,0.608672,0.800658,0.647931,-0.151565,-0.279736,0.158569,0.52699,0.349759,-0.172784,0.16125,-0.380715,0.0128802,-0.00318486
2.28047,-0.576296,-0.00338437,0.239274,0.381431,0.520029,0.17206,-0.179905,-0.160009,0.158087,0.528422,0.0299198,0.00758726,-0.0140464,-0.0118349,0.0126323,-0.0352788
2.48389,-0.494874,0.14395,-0.051816,0.384877,0.376201,0.216276,-0.155057,-0.323427,0.206442,0.57356,0.490912,-0.199366,-0.268157,-0.739056,-0.0913536,-0.153661
2.00195,-0.376085,0.0223633,0.211174,0.38627,0.488481,0.472983,-0.142655,-0.26233,0.148094,0.531689,0.218851,0.0447907,0.339426,-0.236589,0.343497,0.0818232
2.03856,-0.313849,0.100745,-0.0326217,0.407923,0.398972,0.133918,-0.113984,-0.219889,0.105241,0.560879,0.0911819,0.109543,-0.0517935,-0.125073,0.0642233,-0.0419833
2.32759,-0.324757,0.0923191,0.0383862,-0.0974257,-0.15541,-0.313514,-0.00820978,-0.569061,0.161325,0.592111,0.573858,-0.301808,0.112765,-0.29565,0.314781,0.287692
1.79792,-0.354895,-0.0701434,0.309793,0.885381,0.608927,0.489555,-0.10399,-0.29366,0.0996134,0.562549,0.536318,0.102877,0.320497,-0.389888,0.339184,0.230128
2.31052,-0.319169,0.147931,-0.0638861,0.0734143,0.227401,0.0465027,-0.107848,-0.319831,0.172115,0.540669,0.354429,-0.11405,0.171511,-0.475208,0.439346,-0.104709
1.98633,-0.433989,0.238156,0.0600488,0.460276,0.607703,0.474712,-0.203523,-0.296175,0.135958,0.640239,0.112966,0.194485,-0.139816,-0.251781,0.09098,-0.0924542
1.88996,-0.243936,0.249422,0.10895,0.550809,0.317819,0.371472,-0.172064,-0.183999,0.111046,0.628686,0.0444529,-0.0588591,0.00577782,0.0294413,0.0597159,0.00586738
2.24874,-0.483218,-0.0123256,-0.138243,0.266221,0.499452,0.331745,-0.159626,-0.300311,0.0938432,0.548122,0.204467,0.143229,-0.00256501,-0.236284,0.0309584,0.0360552
1.9353,-0.242314,0.203196,0.0892615,0.355891,0.534757,0.34486,-0.286442,-0.138842,0.158782,0.550177,0.0695286,-0.107929,0.101272,-0.200172,0.140395,-0.0598457
1.98609,-0.468687,0.128597,0.203703,0.262937,0.429688,0.831486,-0.14068,-0.233015,0.0679008,0.615359,0.208586,-0.0582781,0.14941,-0.0918944,0.184992,-0.0512852
2.03622,-0.387663,-0.0729388,0.323554,0.457578,0.706759,0.621051,-0.137569,-0.294022,0.211399,0.61577,0.114983,0.0365429,0.179986,-0.0876722,0.109932,0.137805
2.36351,-0.649922,0.285689,0.0487676,-0.00449291,0.107808,-0.00449297,-0.157391,-0.380287,0.0716337,0.556518,0.105867,-0.0766803,0.0670603,-0.19452,0.171895,-0.00483519
2.02475,-0.444927,0.219096,0.319374,0.554572,0.529867,0.183495,-0.143837,-0.118994,0.198477,0.506582,0.328903,0.00823259,0.226205,-0.323604,0.0348931,-0.288635
2.01596,-0.229101,0.0739962,-0.0720632,0.464302,0.437991,0.259181,-0.227893,-0.231211,0.200158,0.569485,0.0610724,0.0707865,0.195713,-0.0657984,0.0180748,0.01859
1.92887,-0.230353,-0.0222846,0.086494,0.552978,0.410676,0.349519,-0.0722441,-0.299965,0.1831,0.586163,0.426749,0.081614,0.35925,-0.27081,0.290126,0.259852
2.58799,-0.558847,0.0300363,-0.223821,0.0932971,0.114035,-0.0598223,-0.160563,-0.31685,0.199063,0.563911,0.127166,0.00422193,0.150048,-0.150021,0.0697605,-0.0652033
2.70925,-0.673335,-0.246343,-0.00919919,0.160737,0.0810093,-0.307988,-0.0071607,-0.526597,0.182253,0.553319,0.820645,-0.0420893,0.128594,-0.569362,0.0966535,0.592374
1.91218,-0.310254,0.231982,0.210475,0.586584,0.480115,0.134776,-0.143274,-0.19336,0.111814,0.500183,0.30106,-0.176596,0.0733285,-0.368401,0.059609,0.222275
2.05288,-0.565729,0.160669,0.311345,0.283985,0.448947,0.558729,-0.136217,-0.200883,0.0535825,0.632835,0.0176873,0.000589879,-0.00142785,0.0365018,-0.00484932,0.00152455
1.7229,-0.0940091,0.245889,0.381921,0.415415,0.532826,0.316307,-0.165488,-0.298694,0.0400382,0.612246,0.0229121,0.0160589,0.00601385,-0.0214599,0.0396534,0.00609264
2.38252,-0.294164,0.0228207,-0.251681,0.0054403,0.215273,-0.447392,-0.0870955,-0.38978,0.150682,0.546852,0.144155,-0.0875418,0.0960442,-0.229649,0.0159544,0.194893
2.25809,-0.243032,0.0238556,-0.205544,0.266019,0.354217,0.133321,-0.178769,-0.313661,0.133555,0.585182,0.0397773,0.0220963,-0.0419685,0.0361158,0.0399495,0.00422824
2.1586,-0.466076,0.129182,0.141077,0.29041,0.526891,0.0816758,-0.0755232,-0.438114,0.19425,0.553934,0.263647,-0.0866156,0.108686,-0.38436,0.408299,0.0469603
1.69397,-0.23868,0.0858327,0.394168,0.522297,0.563345,0.319309,-0.245105,-0.332141,0.119801,0.554783,0.23557,0.211301,0.210412,-0.272504,0.271103,0.150741
2.04996,-0.287219,-0.0179185,0.151795,0.320322,0.42319,0.259167,-0.0968364,-0.315909,0.13265,0.561986,0.186477,0.0836592,0.275332,-0.267358,0.298081,0.143025
2.48842,-0.513204,0.02518,0.0572552,0.00957435,0.135718,0.0220459,-0.0469543,-0.366021,0.1536,0.631796,0.388805,-0.04324,0.120954,-0.603548,0.00573058,-0.0139969
2.21661,-0.397404,-0.108935,0.154446,0.57989,0.689647,0.338056,-0.196427,-0.22628,0.255369,0.577331,0.143978,-0.0325778,0.0200364,-0.302566,0.122606,-0.0718133
2.3925,-0.660305,-0.155324,0.236984,0.503083,0.332022,0.26686,-0.0504246,-0.235155,0.186248,0.547515,0.22119,-0.078507,0.417896,-0.252068,0.179158,0.0838939
2.08429,-0.378041,0.110193,0.115332,0.421155,0.495624,0.588494,-0.184851,-0.110676,0.112812,0.576091,0.114461,0.00266069,0.176411,-0.263475,0.0381417,-0.00692805
1.96413,-0.384773,0.210461,0.199081,0.428351,0.262627,0.734298,-0.142654,-0.255443,0.152919,0.594193,0.197003,-0.0256861,0.124914,-0.260736,0.342645,-0.166881
2.05319,-0.370443,0.0669237,0.0128121,0.421665,0.68426,0.584568,-0.240474,-0.37886,0.130696,0.587806,0.00468665,0.00124615,0.000844769,0.00113081,0.00782847,0.00211336
2.32096,-0.48962,-0.0252027,0.0591922,0.446876,0.209793,0.020643,-0.105599,-0.293893,0.0572804,0.698187,0.0633022,-0.0115572,0.0972075,-0.0260263,0.0327123,0.0461721
2.77539,-0.357493,-0.0528234,0.192054,0.58265,0.737015,0.331476,-0.127321,-0.234261,0.253093,0.580857,0.946475,-0.943658,-0.345056,-1.07633,-0.45364,-0.565484
1.93212,-0.445821,0.102938,0.156721,0.384614,0.313916,0.704814,-0.202737,-0.221048,0.224119,0.584285,0.238974,0.206737,0.536744,-0.0672714,0.239347,0.203878
2.5313,-0.521926,-0.0611597,-0.331673,0.229332,0.0872359,0.113108,-0.150707,-0.264188,0.113081,0.543982,0.0502283,-0.0111886,0.0229517,-0.0287544,-0.0432597,-0.0425517
1.85664,-0.280964,-0.000299998,0.265951,0.475024,0.502672,0.689574,-0.15824,-0.21806,0.217858,0.49428,0.154313,0.0379756,0.24957,-0.211335,0.159588,0.0167683
1.78371,-0.297971,0.0344327,0.17879,0.604344,0.833823,0.547286,-0.183666,-0.255486,0.179254,0.50231,0.243667,0.162607,0.236392,-0.276973,0.277966,0.0688583
1.6017,-0.24534,0.15457,0.36433,0.60897,0.883118,0.224814,-0.174663,-0.205275,0.270709,0.620013,0.322164,0.0653733,0.614656,-0.39957,0.279676,-0.103247
2.22337,-0.647313,0.14528,-0.0419508,0.336378,0.461126,0.234341,-0.256034,-0.368183,0.122472,0.589077,0.112116,0.214489,-0.0419497,-0.00465805,0.127986,-0.0342115
1.9873,-0.373036,0.164323,0.0224044,0.415215,0.463093,0.315028,-0.208868,-0.0954755,0.124144,0.56556,0.178506,0.148571,0.111918,-0.300128,-0.119337,0.0599847
2.02526,-0.0716443,-0.0376361,-0.0674571,0.103843,0.205178,-0.025436,-0.158779,-0.313619,0.261615,0.575118,0.195481,-0.0202295,0.300286,-0.201511,0.0304021,0.0822332
2.17253,-0.274074,-0.003338,0.0608769,0.237562,0.47386,0.574802,-0.134292,-0.296418,0.107174,0.654315,0.522983,-0.131613,0.309051,-0.38953,-0.0219971,0.00608008
2.38193,-0.574453,-0.22433,0.102604,0.486078,0.829914,0.228583,-0.196305,-0.309073,0.167288,0.596382,0.112758,0.0645565,0.0645857,-0.404922,-0.101406,0.134952
2.23501,-0.425718,-0.174078,0.325488,0.475234,0.616984,0.207507,-0.165042,-0.335371,0.0767638,0.5733,0.0798134,-0.058202,0.0171619,-0.0243668,-0.0368385,-0.0358513
1.57058,-0.360855,0.0570755,0.609883,0.999832,1.06875,1.13925,-0.241692,-0.423443,0.186121,0.648806,0.241279,-0.086197,0.0133785,-0.085365,0.152063,0.293272
2.41483,-0.564691,0.029064,0.0560184,0.220862,0.24016,-0.18666,-0.0619344,-0.309435,0.136942,0.533941,0.167871,-0.0202291,0.10392,-0.299729,-0.0444509,0.107375
2.30072,-0.461852,-0.0449509,-0.26883,0.121196,0.276324,-0.106343,-0.082998,-0.405273,0.119853,0.517847,0.32219,0.159144,0.336693,-0.0251745,0.217301,0.246836
2.01182,-0.509354,-0.060455,0.34811,0.473008,0.591739,0.582408,-0.211559,-0.223254,0.0883652,0.591543,0.0881784,0.0268379,0.146166,0.00148445,0.0243448,0.0163001
1.91019,-0.556453,-0.0804924,0.320378,0.761783,0.761991,0.276653,-0.135894,-0.139939,0.233884,0.55234,0.373332,0.306456,0.628038,-0.484325,0.293199,0.106289
1.47039,-0.294224,0.0907451,0.421463,0.73036,1.00199,0.499799,-0.174574,-0.114437,0.194352,0.583847,0.322539,-0.0148346,0.529676,-0.0917462,0.307831,0.263013
2.15792,-0.524999,0.117955,0.262012,0.517851,0.542443,0.10963,-0.119598,-0.260128,0.0996953,0.562987,0.0856611,0.0603979,0.131337,-0.183119,0.016979,0.00947791
1.94665,-0.246845,0.193236,0.179549,0.410081,0.61061,0.0964363,-0.0815073,-0.155845,0.163359,0.531807,0.136615,0.0558817,0.244986,-0.0597017,0.15681,-0.0979895
2.23076,-0.35332,0.0891566,-0.000649617,0.286443,0.327745,0.0309252,-0.102112,-0.383558,0.140252,0.603317,0.10902,-0.0901136,-0.0487305,-0.204959,0.153242,0.0926033
1.44665,-0.264558,0.202316,0.366071,0.877806,0.998285,0.743028,-0.221618,-0.253303,0.174751,0.571145,0.196277,-0.0504821,0.162535,-0.157237,0.255642,0.244905
2.0579,-0.336658,0.076833,0.160939,0.513596,0.550572,0.319398,-0.206018,-0.231726,0.15136,0.625076,0.0582275,-0.0648636,0.0168104,-0.0223648,-0.047954,0.0272711
1.93197,-0.354809,-0.0371293,0.0386726,0.52295,0.456988,-0.149217,-0.0867566,-0.363674,0.17257,0.550922,0.446882,0.0764329,0.582443,-0.368651,0.330378,0.433858
1.87938,-0.527022,0.0265262,0.439215,0.578037,1.06132,0.529726,-0.172911,-0.181373,0.230326,0.534251,0.171101,-0.080155,0.278862,-0.266419,0.162682,0.124602
2.19334,-0.398134,0.0415987,0.167347,0.29302,0.498333,-0.160839,-0.11111,-0.334445,0.16483,0.638477,0.194034,0.119193,0.340797,-0.130004,-0.0666346,0.197703
2.71415,-0.576978,0.0628172,0.109617,0.234921,0.176747,-0.107361,-0.143134,-0.184845,0.147031,0.58841,0.275265,-0.215372,0.0535284,-0.505785,-0.352983,-0.535258
2.13083,-0.486272,-0.0103233,0.335023,0.624507,0.578718,0.225817,-0.127084,-0.123479,0.165526,0.552554,0.313597,-0.260144,0.275528,-0.337888,-0.00564601,-0.0374
1.3891,-0.277738,0.0352092,0.42033,0.84299,0.987102,0.786772,-0.190266,-0.189557,0.298783,0.567526,0.174074,0.120037,0.469845,-0.0607361,0.115645,0.115204
2.26859,-0.533421,0.144876,0.0219809,0.346564,0.300638,-0.0630294,-0.143866,-0.267236,0.203,0.553626,0.157449,-0.0942443,-0.0801046,-0.0796753,0.0284893,0.0549801
2.03351,-0.502784,0.170061,0.419663,0.425055,0.748987,0.799208,-0.259537,-0.130794,0.0470356,0.627122,0.23095,-0.217542,0.011093,-0.389389,0.141925,-0.36365
2.24517,-0.350382,0.0560484,-0.0155839,0.0630794,0.372805,-0.287081,-0.103695,-0.320545,0.196412,0.532303,0.143205,-0.0930798,0.153855,-0.288356,0.14978,0.270995
1.92249,-0.371853,0.176072,0.176156,0.368608,0.580516,0.59524,-0.184499,-0.430194,0.0959616,0.573839,0.0295646,0.00783328,0.0479354,-0.0294042,-0.00640942,0.0355903
2.03326,-0.379955,-0.0729284,0.227557,0.491958,0.655235,0.49159,-0.111357,-0.332241,0.119479,0.513883,0.236243,-0.00962871,0.225305,-0.32979,0.20234,-0.0738898
2.03631,-0.306957,0.0208967,0.0422834,0.354613,0.555872,0.196584,-0.144873,-0.288313,0.179708,0.54884,0.163617,-0.0086656,0.454556,-0.261258,0.0831478,0.118389
1.77271,-0.405191,0.313142,0.291477,0.340941,0.593085,0.672664,-0.144668,-0.200086,0.082148,0.625,0.0258031,0.0336295,-0.016148,0.0142317,-0.00246665,-0.0134683
1.94175,-0.403213,0.210023,0.352852,0.63015,0.769241,0.260229,-0.156268,-0.300938,0.168524,0.495266,0.117461,-0.280718,0.0356351,-0.26228,0.0586556,-0.0609821
2.02333,-0.314408,-0.00579338,0.357024,0.589755,0.63493,0.667295,-0.167012,-0.220695,0.150062,0.513738,0.140724,0.0490729,0.216071,-0.384899,-0.0790294,0.0830039
2.18297,-0.429499,-0.110165,0.202893,0.44871,0.477951,0.100221,-0.138562,-0.450326,0.136022,0.576309,0.292805,0.0359455,0.0699962,-0.520861,-0.0325451,0.272693
2.39068,-0.465768,-0.17513,-0.109065,0.357264,0.529019,0.204657,-0.117271,-0.380618,0.148644,0.536077,0.0675446,0.155213,-0.0284821,-0.107256,0.0663738,0.0548202
1.93543,-0.432243,0.281446,0.0261071,0.41519,0.545527,0.0361515,-0.166185,-0.216738,0.0721623,0.613488,0.115025,0.0821108,0.0415445,-0.224135,-0.0447045,0.0520522
2.1043,-0.295505,0.10034,0.0665375,0.439323,0.431079,-0.196215,-0.063488,-0.428471,0.293244,0.573954,0.347727,-0.310423,0.352469,-0.5378,0.285373,0.239401
1.50473,-0.164176,0.254369,0.293495,0.666496,0.963627,0.534326,-0.278181,-0.274971,0.0947811,0.646297,0.0970115,-0.00807673,-0.0574314,-0.15351,0.192498,-0.0209122
2.06935,-0.583639,0.113711,0.24603,0.520105,0.5979,0.678486,-0.17304,-0.337849,0.126523,0.651963,0.0859499,-0.0180381,-0.0369914,-0.160676,0.0818616,0.00517219
2.07651,-0.443259,-0.0307236,0.162548,0.533585,0.471826,0.662151,-0.101577,-0.320475,0.178073,0.562545,0.125143,0.114085,0.214687,-0.286403,0.150862,0.00571346
1.90265,-0.13213,-0.0878061,0.0565001,0.413829,0.537427,0.236055,-0.105622,-0.224427,0.251932,0.614299,0.482606,0.0479941,0.612097,-0.421703,0.179902,0.0617552
2.05938,-0.258678,-0.028433,0.141036,0.480896,0.766211,0.681581,-0.214972,-0.409465,0.132262,0.616443,0.350407,-0.270906,-0.0768097,-0.35858,0.238397,0.121627
2.20507,-0.527516,-0.0600571,0.443379,0.758607,0.623721,0.321722,-0.121757,-0.31014,0.304225,0.527472,0.808847,-0.177745,0.187475,-0.725593,-0.109851,-0.181472
2.28131,-0.497046,0.174754,0.281259,0.412604,0.323644,-0.110999,-0.065821,-0.19959,0.184975,0.501177,0.149395,-0.158592,0.237271,-0.39678,-0.173329,-0.197045
1.89671,-0.0937727,0.0892507,0.0695713,0.469977,0.600797,0.625159,-0.13271,-0.32847,0.163442,0.61137,0.393409,0.0244414,0.219457,-0.565305,0.0824622,-0.0487226
1.9659,-0.270732,-0.0905702,0.252019,0.323849,0.791028,0.67392,-0.194892,-0.35965,0.16399,0.614042,0.282224,-0.109668,0.271354,-0.30256,0.150887,0.0240413
2.22575,-0.533146,-0.0844612,0.393904,0.498624,0.316997,0.302809,-0.119313,-0.320312,0.0932711,0.597573,0.0555866,-0.019726,0.0288271,0.03024,0.125512,0.0367569
2.02335,-0.379539,0.0189938,0.217296,0.489302,0.64955,0.530663,-0.127562,-0.264708,0.161766,0.549215,0.188817,0.151364,0.194449,-0.271193,0.145725,0.0478535
1.63557,-0.230245,0.121835,0.16152,0.555065,0.670185,-0.0128216,-0.127938,-0.363166,0.154013,0.553182,0.444461,0.363181,0.381037,-0.44143,0.376998,0.457404
1.62275,-0.17152,0.439039,0.595316,0.499955,0.621859,0.349476,-0.159151,-0.388026,0.234743,0.60865,0.209992,-0.426691,0.10813,-0.410941,0.13157,-0.0504975
1.50604,-0.109996,-0.182487,0.703188,1.21256,1.43603,1.04816,-0.269087,-0.30175,0.26707,0.627205,0.273987,-0.137638,0.23456,-0.326121,0.0606361,0.126548
2.22122,-0.400036,-0.0595526,0.0106015,0.362165,0.427904,0.486008,-0.192517,-0.265248,0.105359,0.570266,0.307833,0.124436,0.267763,-0.159609,0.115744,-0.0151044
2.40021,-0.368594,-0.256378,0.0737299,0.345938,0.524789,0.146275,-0.113326,-0.312773,0.208881,0.587127,0.143446,-0.00423434,0.299627,-0.437119,0.091004,0.123987
