alpha,public,urban,primary,secondary,tertiary,n_services,log_ID_p_bldgspace,logVisits,logVisitsPP_TB,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
1.27155,-0.396155,0.33835,0.0970418,0.577524,-0.0640274,0.203843,0.0924388,-0.322346,-0.456606,0.676108,0.21657,0.0825261,0.156384,-0.526267,0.0424742,0.0210217
1.0939,-0.47232,0.217826,0.1817,0.30242,-0.143988,0.0409613,0.116189,-0.149443,-0.385556,0.681213,0.461785,0.124536,0.506469,-0.490781,0.320328,0.359322
1.2393,-0.309379,0.381236,-0.0912202,0.539714,-0.00805185,0.176695,0.0295086,-0.335417,-0.416969,0.828367,0.542545,0.0819412,0.184132,-0.668473,-0.0756565,-0.158703
1.29429,-0.382329,0.37783,0.108414,0.435893,-0.194395,0.212703,0.00511265,-0.223037,-0.387791,0.71186,0.220108,0.248791,0.0617146,-0.299402,-0.3462,-0.0453633
1.33706,-0.443058,0.243687,0.128937,0.314031,0.149317,0.216508,0.0141206,-0.405047,-0.473264,0.733276,0.0218612,0.014969,-0.00998305,0.0155398,0.0282571,0.0372946
1.20037,-0.318421,0.307953,0.062016,0.385505,-0.0515383,0.187157,0.0400705,-0.294743,-0.520218,0.729859,0.0700692,0.0448232,0.0817616,0.0241999,-0.0963398,0.0282788
1.36057,-0.418449,0.0752628,0.342763,0.635435,0.331071,0.182205,0.0217687,-0.304073,-0.475823,0.741971,0.0875219,0.00298533,0.0592253,-0.225482,-0.091365,0.0797523
1.2018,-0.302405,0.40203,0.0249459,0.267,0.026814,0.283734,0.109369,-0.31339,-0.431818,0.740076,0.119933,0.11605,0.287373,-0.184074,0.0765744,0.146195
1.22381,-0.35029,0.505632,0.268404,0.349825,0.184437,0.322804,0.0589062,-0.320429,-0.515433,0.76554,0.0494891,-0.0304291,0.0351698,0.00602404,0.0158644,0.0397035
1.35666,-0.452703,0.130322,0.280308,0.174163,0.179039,0.340505,0.00912819,-0.345843,-0.396574,0.852002,0.195279,0.204116,0.350655,-0.173403,-0.15098,0.0915667
1.08688,-0.238738,0.479498,0.293125,0.278636,0.130849,0.147988,0.0184342,-0.262381,-0.303699,0.745788,0.0903102,0.121249,0.0302355,-0.266587,0.00280996,0.047694
1.29396,-0.42975,0.485192,-0.338851,0.446348,-0.391136,0.248542,0.0493334,-0.27865,-0.393059,0.731024,0.232987,-0.019933,0.283082,-0.16848,0.0887778,0.0348272
0.926705,-0.427687,0.410156,0.396478,0.586143,-0.00572202,0.213342,0.0565196,-0.224739,-0.387295,0.768791,0.30299,0.31327,0.339873,-0.379842,0.308132,0.159559
1.35328,-0.359113,0.365804,0.00918381,0.106955,-0.153471,0.235089,0.0283361,-0.247987,-0.508482,0.690303,0.185924,0.0916553,0.241798,-0.293698,-0.14386,0.0789898
1.22266,-0.447294,0.382671,0.0633024,0.399431,-0.106435,0.224256,0.0836427,-0.267714,-0.461972,0.712773,0.545529,-0.159366,0.246287,-0.792505,0.0691991,0.035442
1.20183,-0.282808,0.295088,0.179726,0.350021,0.0211632,0.209495,0.0614371,-0.263475,-0.582688,0.639694,0.166439,-0.0467571,0.058336,-0.278374,-0.0254378,0.22622
1.47638,-0.308804,0.221855,0.218745,0.262174,0.109466,0.237156,-0.039983,-0.219303,-0.488086,0.735101,0.244234,-0.0724637,0.303306,-0.235519,-0.27005,-0.0481849
1.04135,-0.438417,0.375576,0.349153,0.622219,0.156701,0.24904,0.0896129,-0.378747,-0.399233,0.741957,0.178565,0.333346,0.304584,-0.311934,-0.0247526,-0.128461
1.39817,-0.49655,0.367872,0.233851,0.327908,0.195308,0.15568,0.119183,-0.384919,-0.143515,0.726555,0.274386,0.099048,0.141416,-0.542788,-0.0156489,-0.211037
1.13982,-0.344002,0.243882,0.356714,0.344578,0.0283475,0.269837,0.0132964,-0.391472,-0.379959,0.74726,0.481482,0.243167,0.150117,-0.304458,-0.0151799,-0.0285047
1.10584,-0.398146,0.163571,0.428523,0.837689,0.275877,0.176721,0.141521,-0.308652,-0.310071,0.74402,0.328865,0.151427,0.558748,-0.342049,0.171511,0.0917208
1.15435,-0.394859,0.335948,0.523032,0.563531,0.143166,0.197305,0.0577419,-0.362332,-0.40869,0.639352,0.0488673,0.0342522,0.0258335,-0.106787,0.0128408,-0.0776858
1.35719,-0.408745,0.14747,0.187989,0.537439,0.0385231,0.146224,0.0267728,-0.174601,-0.480494,0.689806,0.609374,0.215949,0.318681,-0.66344,-0.201423,0.243182
1.16645,-0.332384,0.427912,0.101785,0.440444,0.0883733,0.122108,0.0201846,-0.26563,-0.536095,0.806405,0.340784,0.156397,0.238267,-0.283551,0.106997,0.0831547
1.18355,-0.358537,0.161907,0.216854,0.461211,-0.246919,0.152181,0.16176,-0.144577,-0.526268,0.751888,0.320557,0.461003,0.744441,-0.576435,-0.101638,0.562325
1.41373,-0.403034,0.257713,0.163147,0.279388,-0.313694,0.121011,0.00763847,-0.0713038,-0.591926,0.733107,0.191721,0.120007,-0.0476888,-0.363881,-0.0480682,0.140052
1.54204,-0.447038,0.212508,-0.0714633,0.486775,0.0618709,0.207003,0.015889,-0.236081,-0.402984,0.697574,0.24355,-0.140399,0.175896,-0.594686,0.0815494,0.174969
1.20286,-0.340888,0.431556,0.0776664,0.341965,0.342132,0.358194,-0.0216061,-0.394821,-0.357184,0.713028,0.0491696,0.0658337,0.0516615,-0.0838029,-0.0469917,-0.0982054
1.13712,-0.33988,0.437873,0.0710515,0.491785,0.518962,0.200162,-0.0690461,-0.321391,-0.426768,0.66627,0.170637,-0.0499456,0.187739,-0.174004,-0.0448039,-0.145039
1.22967,-0.307997,0.464603,-0.0297923,0.512071,-0.278011,0.188131,0.125873,-0.238652,-0.568949,0.694326,0.356483,-0.139789,0.182719,-0.554684,-0.0771739,0.0388945
1.42142,-0.370799,0.282942,-0.0107614,0.422417,-0.19319,0.15113,0.0101784,-0.224699,-0.659956,0.702617,0.181529,-0.0861354,-0.188485,-0.495717,0.0637018,0.118331
1.23394,-0.468437,0.210509,0.433756,0.449563,0.412698,0.277833,0.200593,-0.413265,-0.265532,0.731932,0.099673,0.0289626,0.2215,-0.0805686,0.0971689,-0.0406171
0.835305,-0.328908,0.279619,0.359893,0.781113,-0.0116066,0.211172,0.0622188,-0.241349,-0.440256,0.776285,0.379589,0.415227,0.544835,-0.35782,0.107907,0.240849
1.02122,-0.323845,0.523439,0.224922,0.412069,-0.0401363,0.363112,0.0922603,-0.375566,-0.411751,0.682731,0.270253,-0.12439,0.282263,-0.158507,-0.126882,0.0791396
0.867488,-0.362431,0.321232,0.217635,0.319584,-0.18276,0.32714,0.107884,-0.218162,-0.676329,0.666563,0.398321,0.511833,0.678329,0.171926,-0.0296743,0.787231
0.977437,-0.360117,0.401224,0.0255035,0.35003,-0.382971,0.181048,0.0133779,-0.272252,-0.414673,0.673702,0.280185,0.289379,0.385993,-0.262409,0.00414894,0.280685
1.01402,-0.301675,0.450077,0.0542359,0.477282,0.762686,0.351739,-0.0984984,-0.380095,-0.423265,0.74473,0.0100128,0.0132318,-0.00600158,0.0139826,0.00951822,-0.00962348
0.81025,-0.256286,0.387419,0.389353,0.594061,0.261746,0.121465,0.138498,-0.351942,-0.212745,0.701018,0.821933,0.476631,0.411797,-0.616432,0.0467583,-0.143745
1.4239,-0.321692,0.416974,0.137752,0.374356,-0.206818,0.165242,0.169163,-0.221235,-0.316474,0.731982,0.330876,-0.0678645,0.201418,-0.719912,-0.185518,-0.229609
1.36874,-0.368146,0.34702,-0.108954,0.387625,0.0458687,0.196828,-0.0319277,-0.315967,-0.488755,0.727774,0.102757,0.00651664,-0.0735054,-0.214443,0.114025,0.0230589
1.40455,-0.31838,0.184939,0.089837,0.440185,-0.0910821,0.27736,0.0233912,-0.403721,-0.460479,0.683673,0.11152,0.0255178,-0.0357124,-0.23624,-0.0094513,-0.135115
0.859959,-0.312638,0.244566,0.628166,0.793273,0.0804981,0.167439,0.163042,-0.240811,-0.384458,0.736397,0.276867,0.221398,0.612674,-0.504097,-0.0838357,0.16663
1.28962,-0.375043,0.353853,0.207872,0.489414,-0.291955,0.227726,0.0321045,-0.322885,-0.302036,0.712016,0.194391,0.155691,0.32019,-0.522125,-0.26689,-0.0606369
1.49258,-0.447714,0.340402,0.182704,0.371685,0.305455,0.114122,-0.132269,-0.207215,-0.418545,0.721954,0.634808,0.0130876,-0.411856,-0.665069,-0.460982,-0.148735
1.25851,-0.389803,0.181553,0.0407214,0.383205,0.172523,0.14141,-0.0104186,-0.190201,-0.453037,0.735472,0.149512,0.237951,0.212834,-0.113465,0.15195,0.122606
1.42277,-0.335089,0.214345,-0.030237,0.470798,-0.0727953,0.168077,0.112135,-0.208807,-0.624061,0.649497,0.244398,-0.119259,0.0613297,-0.5375,0.236769,0.178196
1.3446,-0.308095,0.24067,0.0516398,0.250031,0.185935,0.2861,0.059907,-0.339043,-0.61247,0.761747,0.197185,0.0565848,0.128768,-0.242987,0.017358,-0.0685811
1.25749,-0.375066,0.283518,0.166616,0.633981,0.299699,0.331734,0.0477807,-0.475755,-0.587727,0.790606,0.0438708,0.0535501,0.0988666,-0.0313091,0.0338693,-0.0479999
1.27721,-0.281055,0.0706176,0.128722,0.65718,0.0508954,0.252681,0.0625824,-0.316936,-0.582525,0.687292,0.148358,0.184309,0.282718,-0.172138,-0.0796388,0.090116
1.27079,-0.364582,0.294996,0.147019,0.262868,0.13877,0.284296,-0.0250292,-0.27746,-0.458753,0.700094,0.309587,0.0748503,0.381999,-0.570847,-0.186416,0.118357
1.16045,-0.312085,0.242339,0.21681,0.69019,0.57854,0.363635,0.0240834,-0.526246,-0.434051,0.683289,0.0746035,0.00878277,-0.0158459,-0.100899,-0.0733167,0.0390919
1.20431,-0.364538,0.346312,0.141618,0.607259,0.0241913,0.221084,0.0654537,-0.279934,-0.514169,0.714173,0.312824,0.000595625,0.124997,-0.461521,-0.0255241,0.17994
0.978728,-0.299533,0.35202,0.384111,0.425546,0.333506,0.17414,0.00681388,-0.318574,-0.323407,0.697888,0.411131,0.364409,0.216859,-0.461036,-0.0786627,0.0155968
1.32098,-0.290229,0.142752,0.233817,0.6387,0.636175,0.16957,0.0710054,-0.323185,-0.320496,0.727645,0.295429,0.195555,-0.0428446,-0.532552,0.0857571,-0.24694
1.16079,-0.391164,0.369886,0.262677,0.684942,0.660128,0.347826,-0.0713398,-0.395219,-0.503028,0.700413,0.03015,-0.0154735,-0.0147396,-0.0209671,0.014678,0.0466978
0.990487,-0.421992,0.307607,0.00955902,0.732161,0.0889482,0.28579,-0.0319537,-0.369657,-0.444437,0.75703,0.145749,0.134933,0.212296,0.0958693,0.0296592,0.0200719
1.31662,-0.390067,0.31836,0.0899028,0.433106,0.561412,0.112514,0.0135988,-0.309284,-0.316842,0.779304,0.184741,0.121411,0.04429,-0.377498,0.143022,-0.172069
1.34662,-0.283802,0.152805,0.104214,0.373448,0.436818,0.231239,0.0137952,-0.375979,-0.360939,0.698976,0.221451,0.157446,0.328969,-0.401786,-0.127523,-0.271779
1.39625,-0.350602,0.101258,0.30396,0.323355,0.331938,0.272756,0.0298198,-0.306279,-0.66857,0.838219,0.217082,-0.0161855,0.30867,-0.458691,-0.0556752,0.143019
1.31365,-0.359514,0.329318,0.449264,0.464973,0.194069,0.244207,0.1397,-0.338666,-0.179738,0.682888,0.370254,-0.100624,0.528878,-0.806703,-0.665317,-0.42783
1.49576,-0.331769,0.229741,0.0466742,0.270204,-0.390406,0.191881,0.0113621,-0.0948418,-0.637158,0.721623,0.706045,-0.00845913,-0.133816,-0.640211,-0.560523,0.186387
1.26774,-0.440852,0.123415,0.325303,0.583532,0.348702,0.190529,0.051424,-0.282278,-0.418252,0.689902,0.133401,0.0529791,0.10711,-0.258824,-0.118272,0.0835171
1.07176,-0.324817,0.167178,0.361659,0.382896,0.00689356,0.23766,0.0710339,-0.27751,-0.417699,0.66983,0.207677,0.139457,0.413836,-0.191909,-0.0779288,0.298978
1.13639,-0.398389,0.283973,0.24394,0.373539,0.155678,0.135718,0.187179,-0.290015,-0.313583,0.708504,0.259007,0.349501,0.420555,-0.464566,-0.00510095,0.0969615
1.24966,-0.402848,0.295091,-0.0762148,0.29721,-0.150968,0.207092,0.0602288,-0.290497,-0.374157,0.71992,0.386968,0.194169,0.264521,-0.345373,-0.106646,0.213596
1.15994,-0.312315,0.397529,0.148627,0.505106,0.124426,0.368019,-0.126916,-0.392467,-0.541568,0.823436,0.104289,-0.0982015,-0.0239957,-0.0596988,-0.0810434,0.17247
1.03784,-0.289936,0.42368,0.144245,0.325991,-0.0688964,0.191164,-0.0121148,-0.32419,-0.49429,0.78729,0.0884746,0.0158173,0.114707,0.0351499,0.0728809,-0.0260923
1.25482,-0.31762,0.0639358,0.0626931,0.316303,-0.109147,0.150988,0.00620406,-0.179125,-0.75608,0.765857,0.19155,0.269772,0.113844,-0.483439,0.215293,0.558261
0.896268,-0.269594,0.392351,0.365414,0.588035,-0.142505,0.26676,0.134347,-0.324034,-0.52114,0.721266,0.242758,0.217262,0.454235,-0.326595,-0.0935273,0.350439
1.0754,-0.340828,0.332826,0.310236,0.350127,-0.192946,0.132211,0.0246715,-0.159274,-0.460229,0.708748,0.479838,0.108286,0.0627092,-0.611089,0.01785,0.434814
1.21819,-0.449556,0.402692,0.0237476,0.523188,0.0304584,0.222162,0.0612441,-0.280757,-0.418546,0.809375,0.121232,-0.000362465,0.0535594,-0.0859109,-0.0733938,-0.0600541
1.10324,-0.465416,0.290819,0.106544,0.614806,0.817694,0.231669,-0.0367816,-0.334561,-0.365269,0.737258,0.310547,0.234161,0.248484,-0.419181,0.0377996,0.038035
1.18521,-0.311601,0.288029,0.0328324,0.498097,0.187591,0.119386,0.197362,-0.211074,-0.54478,0.672011,0.501144,0.183113,0.496258,-0.766296,-0.113409,0.415751
1.10189,-0.261579,0.293445,0.158983,0.57525,0.119039,0.372784,-0.0850646,-0.495494,-0.357184,0.781382,0.00619348,-0.00320132,0.00107628,0.00219136,-0.00128026,-0.0104407
1.80089,-0.362698,0.204514,0.160329,0.386718,0.0675716,0.206698,0.0961729,-0.252407,-0.340555,0.697352,0.479376,-0.0463616,0.0630205,-1.26661,-0.487539,-0.486022
1.35309,-0.392706,0.248562,0.154769,0.450716,0.237159,0.23846,-0.0340727,-0.258805,-0.497617,0.650662,0.266454,0.0286351,-0.0711348,-0.636077,-0.127767,-0.0346288
1.22387,-0.407745,0.419128,0.0411753,0.262787,0.103178,0.156636,0.0145378,-0.284119,-0.49534,0.701435,0.127037,0.0551694,-0.0186495,-0.0719487,-0.0798885,0.261576
1.45425,-0.451821,0.201754,0.0890167,0.427904,-0.0657871,0.34228,-0.0216401,-0.391507,-0.453127,0.795658,0.0868198,0.0140188,0.159619,-0.17014,0.104135,0.155938
1.13311,-0.429826,0.259637,0.233526,0.51725,0.076562,0.155011,0.0306949,-0.294248,-0.368241,0.792225,0.23695,0.267964,0.282534,-0.227416,0.062654,-7.91282e-05
0.851719,-0.221362,0.284856,0.00850259,0.39556,-0.0383867,0.0733835,0.152502,-0.125032,-0.461027,0.743676,1.08013,0.467785,0.833143,-0.654631,0.570606,0.59377
1.22568,-0.347424,0.173148,0.15574,0.41211,0.0893548,0.194826,-0.00696947,-0.258067,-0.471971,0.686422,0.192568,0.152887,0.110798,-0.201023,0.00950662,0.235451
1.3169,-0.279783,0.24287,0.356886,0.473167,0.141561,0.281823,0.0250115,-0.306888,-0.429002,0.62793,0.273318,-0.0190068,0.0826476,-0.177355,-0.122841,-0.175826
1.27407,-0.376943,0.158277,0.126383,0.323738,0.0792978,0.295665,0.0781909,-0.281507,-0.458928,0.67899,0.205028,-0.0446145,0.386485,-0.230542,0.0151108,0.21767
1.18118,-0.260174,0.274964,0.0827887,0.26464,-0.278803,-0.00909752,-0.0598062,-0.100914,-0.319357,0.724883,0.561412,0.662705,0.0603919,-0.987148,0.00791108,0.248582
1.12699,-0.312599,0.463886,0.296252,0.934704,0.399958,0.267143,0.0934586,-0.446002,-0.28471,0.734358,0.143114,0.0518588,0.286491,-0.367453,-0.13108,-0.15321
1.20502,-0.378174,0.521743,0.264922,0.497308,-0.358116,0.145429,-0.0168296,-0.314674,-0.417467,0.837864,0.160638,-0.133782,0.0210863,-0.146547,-0.270337,-0.0136622
1.20658,-0.323121,0.365853,0.251606,0.35814,-0.0443439,0.183604,0.138254,-0.22761,-0.569639,0.745071,0.249435,0.122436,0.0468705,-0.414512,0.0196823,0.0292865
1.15381,-0.277216,0.243239,0.0743674,0.367455,-0.0894428,0.180219,0.0571997,-0.238132,-0.42797,0.715197,1.11683,0.180654,0.435298,-0.627086,-0.043801,0.202703
1.10006,-0.346429,0.203628,0.214292,0.411855,0.0895419,0.148766,0.071498,-0.321643,-0.563083,0.620722,0.727312,0.282969,0.261253,-0.219763,0.282214,0.219208
1.22497,-0.207605,0.120903,0.216251,0.474236,0.371153,0.147277,0.0573241,-0.255909,-0.565609,0.743875,0.204472,0.180721,0.167402,-0.445989,-0.11552,-0.0404888
1.01767,-0.367087,0.348231,0.484092,0.625394,0.136616,0.223459,0.211087,-0.466844,-0.495386,0.749252,0.213738,-0.107892,0.242665,-0.124244,-0.249677,0.0723441
1.15749,-0.446749,0.426769,0.0143823,0.480176,0.179853,0.150892,0.00444865,-0.362738,-0.344298,0.730426,0.0589289,0.128883,0.0535336,0.0286741,-0.0444929,0.00549012
1.16818,-0.304743,0.244562,0.309341,0.385119,0.195314,0.316331,0.0299586,-0.266771,-0.519416,0.690555,0.239068,-0.0232717,0.476021,-0.0787998,-0.19574,0.068016
1.10454,-0.35421,0.332634,0.553749,0.485414,-0.0351896,0.177678,-0.0100229,-0.261033,-0.35423,0.783051,0.408615,0.410485,0.232764,-0.504683,-0.301358,0.125039
1.07514,-0.35566,0.379145,0.119001,0.49124,-0.182049,0.119944,0.0677726,-0.194528,-0.519888,0.644231,0.230084,0.321761,0.214309,-0.380862,0.330455,0.196754
0.818012,-0.314036,0.117765,0.310025,0.662678,0.195369,0.104014,0.132713,-0.247072,-0.410899,0.783101,0.435541,0.63995,0.568517,-0.501416,0.382302,0.580078
1.52139,-0.396908,0.366452,0.0672856,0.320677,0.0909728,0.265018,0.132771,-0.228397,-0.501613,0.694313,0.191608,-0.341109,0.180174,-0.490293,0.133015,-0.104378
0.960693,-0.316316,0.379844,0.309893,0.674584,0.00923529,0.286755,-0.0886958,-0.364824,-0.298574,0.646912,0.224453,0.324571,0.237988,-0.17224,-0.214513,0.136775
1.26453,-0.389452,0.321275,-0.0595515,0.563333,0.171779,0.131079,0.0246131,-0.221399,-0.449517,0.687239,0.336416,0.228345,0.286473,-0.633496,-0.0191254,0.0235214
1.48885,-0.387798,0.33141,0.0535772,0.37454,0.209096,0.267376,0.093261,-0.303752,-0.294275,0.638931,0.390395,-0.0674376,0.188664,-0.720781,-0.477564,-0.168642
1.1074,-0.372383,0.38516,0.0311962,0.555494,0.240746,0.268412,-0.00381381,-0.389891,-0.289394,0.711065,0.272045,0.288815,0.508837,-0.136019,-0.0543328,-0.0183325
0.871968,-0.376116,0.483734,0.202496,0.257321,-0.234253,0.155607,0.122086,-0.31142,-0.255881,0.633446,0.271488,0.173955,0.512176,-0.140731,0.297041,0.117805
1.62765,-0.385093,0.141503,0.0288069,0.780345,-0.00720348,0.288506,0.0615129,-0.330687,-0.405612,0.779649,0.186121,-0.0352674,0.0894707,-0.546268,-0.0357488,-0.160052
1.06646,-0.467562,0.460927,-0.065407,0.533727,0.342405,0.202569,-0.0728662,-0.34078,-0.529439,0.724552,0.0675767,0.0458114,-0.0433038,-0.0337426,-0.0219684,-0.0612976
1.4881,-0.403745,0.24416,-0.00468943,0.31946,-0.10493,0.206066,0.0198556,-0.29807,-0.499395,0.73913,0.265814,-0.0639039,0.126469,-0.614721,0.0202662,0.0980566
1.36299,-0.377596,0.292926,-0.0340508,0.541883,-0.0500908,0.225022,0.0191071,-0.350172,-0.439201,0.782466,0.0635247,-0.0125544,0.0237911,-0.0355003,0.0625392,-0.101551
1.02291,-0.366906,0.240815,0.333152,0.573205,0.3809,0.134826,0.0514778,-0.259545,-0.386604,0.71178,0.256781,0.360105,0.289168,-0.321215,-0.0642388,0.157658
1.1046,-0.423777,0.324337,0.182989,0.692216,0.155112,0.125967,0.0453058,-0.301206,-0.305333,0.730296,0.224668,0.102326,0.240536,-0.331052,0.081374,0.0192824
1.3371,-0.390071,0.404179,0.116947,0.353031,-0.261911,0.170717,0.122209,-0.200592,-0.529563,0.717817,0.216667,0.0776037,-0.0603198,-0.536576,0.0458905,0.115316
1.03867,-0.199473,0.360658,0.111931,0.560638,-0.00257052,0.124732,0.0574577,-0.255845,-0.426392,0.642718,0.177596,0.156443,0.153259,-0.278591,0.0244595,0.0365836
1.12932,-0.338197,0.371851,0.353438,0.284905,0.137407,0.147029,0.066503,-0.240476,-0.397612,0.71147,0.143465,0.31382,-0.0582111,-0.461492,-0.02768,0.105986
1.2018,-0.359204,0.347379,0.244926,0.279757,-0.456026,0.141424,-0.0268106,-0.165753,-0.648236,0.72032,0.380504,0.173609,0.0404386,-0.313638,0.128138,0.437845
1.31067,-0.420114,0.169958,0.152451,0.530593,0.176874,0.0806043,0.0102037,-0.173163,-0.385366,0.745827,0.316001,0.119171,0.113192,-0.582048,0.16775,0.110277
1.16588,-0.319769,0.40502,0.3491,0.234842,0.0426179,0.230019,0.0686568,-0.297117,-0.388777,0.731724,0.0481941,0.0081649,0.00274776,-0.109031,-0.0250326,-0.106944
1.09315,-0.377757,0.426831,0.344554,0.469406,0.155011,0.17264,0.0616741,-0.379092,-0.381263,0.72882,0.0786056,0.0865234,-0.0458757,-0.0148739,0.0589141,-0.112919
1.00235,-0.240636,0.402546,0.138336,0.301567,0.106757,0.225989,0.128102,-0.267861,-0.442002,0.674003,0.26047,0.0188232,0.586416,-0.324531,-0.19359,0.118088
0.553276,-0.292484,0.32185,-5.01369e-05,0.371769,-0.280289,0.198961,0.141315,-0.226509,-0.43867,0.743735,1.03823,0.650538,0.752681,0.146735,0.901686,1.09229
0.724273,-0.260886,0.457109,0.406993,0.456686,0.065834,0.0202293,0.0925126,-0.195252,-0.372075,0.749686,0.35383,0.428646,0.117818,-0.505427,0.26916,0.221453
1.37318,-0.376624,0.325613,0.240861,0.320383,-0.0832218,0.170391,0.121374,-0.262233,-0.401416,0.670417,0.213531,0.143356,0.157472,-0.214874,-0.045112,0.0131207
1.29602,-0.179296,0.262326,0.360977,0.405896,-0.144157,0.185034,0.109643,-0.375918,-0.470914,0.757213,0.456155,-0.0329963,0.00275658,-0.457784,0.0431463,0.158958
1.47361,-0.429688,0.176228,0.058452,0.518033,0.235921,0.313664,0.179861,-0.395137,-0.661304,0.691608,0.101944,-0.154027,0.199754,-0.218048,-0.0718432,-0.0229196
1.07274,-0.461319,0.46446,0.245849,0.468708,0.542999,0.147428,0.0599153,-0.323398,-0.375905,0.710741,0.143722,0.138485,0.218726,-0.240412,-0.0296636,0.0117177
1.54529,-0.398113,0.234884,-0.0550073,0.336851,-0.138354,0.297314,0.00750561,-0.269299,-0.55549,0.691834,0.232798,0.102196,0.0257641,-0.518658,-0.00700094,0.0557477
0.953919,-0.334388,0.242839,0.344555,0.625175,0.179991,0.159828,0.0728157,-0.327687,-0.412945,0.691745,0.430405,0.431407,0.29274,-0.35277,0.0945645,0.42539
1.31193,-0.309128,0.538449,0.0223505,0.581892,-0.102009,0.206121,-0.0243,-0.271956,-0.358999,0.724625,0.239641,-0.113108,0.22294,-0.655696,-0.0489644,-0.251207
1.13047,-0.258471,0.479822,0.0512598,0.219592,0.33888,0.244614,0.106009,-0.345984,-0.552353,0.782599,0.101299,0.00655625,0.0343784,-0.226278,-0.0313839,-0.0445305
1.37733,-0.396933,0.349636,0.430502,0.489264,0.440387,0.165404,0.0527187,-0.23981,-0.516645,0.797313,0.426795,0.000364324,-0.0223325,-0.652501,0.0813392,-0.139955
1.30318,-0.298279,0.289151,0.170781,0.341345,-0.173986,0.138579,0.102895,-0.199416,-0.457933,0.61932,0.260985,0.0808594,0.198582,-0.535011,-0.00856153,0.0392365
1.19071,-0.377353,0.218475,0.234574,0.35186,0.153003,0.278818,0.0295419,-0.369307,-0.489536,0.690886,0.00132072,-0.00194788,0.000752164,0.000151711,-0.00092915,-0.00198012
1.4321,-0.345727,0.0244168,0.230303,0.324158,-0.353961,0.212755,0.15332,-0.124434,-0.629047,0.68813,0.514372,-0.0950928,0.598553,-0.531553,-0.0769104,0.444662
0.935195,-0.312995,0.543447,0.360892,0.630524,0.440505,0.199311,0.13056,-0.385846,-0.270084,0.675336,0.414951,0.214717,0.111386,-0.539985,0.100364,0.0630341
1.42163,-0.361678,0.355579,0.0349549,0.360635,0.0783327,0.210023,0.130855,-0.25874,-0.402842,0.692252,0.196272,-0.127604,0.200418,-0.618739,-0.212195,-0.0619547
1.3727,-0.324129,0.189136,0.26306,0.401362,-0.155067,0.221386,0.199401,-0.373095,-0.303023,0.812858,0.165514,-0.0444398,0.28388,-0.494725,-0.098688,-0.374336
1.21687,-0.354699,0.28926,0.255609,0.428621,0.229426,0.145734,0.103004,-0.244183,-0.505081,0.758227,0.215286,0.172278,-0.0883861,-0.414992,-0.289508,0.0261904
